,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,try_assists,offloads,clean_breaks,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
225,0,1,3,5,0,0,0,0,0,0.0,Ben Carter,32.0,1.0,5.0,BC125857,0.0,0.0,0
226,4,3,1,2,0,0,0,0,0,0.0,Dan Baker,11.0,1.0,8.0,DB255613,0.0,0.0,0
227,8,1,17,4,2,2,1,0,0,0.0,Dan Babos,22.0,1.0,11.0,DB237495,0.0,1.0,0
228,10,2,4,0,0,0,0,0,0,0.0,Josh Lewis,15.0,1.0,9.0,JL700175,0.0,0.0,0
229,1,1,1,2,0,0,0,0,0,0.0,Jamie Roberts,26.0,1.0,12.0,JR513677,0.0,0.0,0
230,79,11,6,4,1,0,0,1,0,1.0,Vincent Pinto,80.0,0.0,15.0,VP772749,0.0,0.0,0
231,29,5,1,5,1,1,0,0,0,1.0,Eoghan Barrett,80.0,0.0,14.0,EB197863,0.0,0.0,0
232,14,3,1,9,1,0,0,0,0,1.0,Vaea Tutuila Vaea,49.0,0.0,13.0,VT142340,0.0,0.0,0
233,29,5,6,10,3,0,0,1,1,1.0,Jale Vatubua,80.0,0.0,12.0,JV819958,0.0,0.0,0
234,30,4,1,5,1,1,0,0,0,1.0,Daniel Ikpefan,58.0,0.0,11.0,DI387308,0.0,0.0,0
235,48,6,13,6,1,0,0,0,0,1.0,Alexandre Dumoulin,69.0,0.0,10.0,AD347067,0.0,0.0,0
236,7,2,57,2,2,0,1,0,0,1.0,Alexis Levron,80.0,0.0,9.0,AL798641,1.0,1.0,2
237,1,2,1,7,0,0,0,0,0,1.0,Remi Seneca,22.0,0.0,1.0,RS486619,0.0,0.0,0
238,21,5,2,11,1,0,0,0,0,1.0,Rayne Barka,49.0,0.0,2.0,RB686111,0.0,0.0,0
239,18,4,0,1,0,1,0,0,0,1.0,Kevin Yameogo,49.0,0.0,3.0,KY229430,0.0,0.0,0
240,36,8,6,8,1,0,0,0,2,1.0,Daniel Ramsay,80.0,0.0,4.0,DR189503,0.0,0.0,0
241,15,7,2,8,1,0,0,1,0,1.0,Fabrice Metz,80.0,0.0,5.0,FM528244,0.0,0.0,0
242,17,5,2,12,0,1,0,1,0,1.0,Reece Hewat,71.0,0.0,6.0,RH213627,0.0,0.0,0
243,26,5,2,8,1,0,0,0,1,1.0,Thibault Hamonou,58.0,0.0,7.0,TH916653,0.0,0.0,0
244,29,8,4,6,1,4,0,1,0,1.0,Jordan Joseph,80.0,0.0,8.0,JJ140793,0.0,1.0,0
245,12,3,1,3,1,0,0,0,0,1.0,Youri Delhommel,31.0,1.0,3.0,YD975445,0.0,0.0,0
246,1,1,0,3,0,0,0,0,0,1.0,Teo Bordenave,31.0,1.0,2.0,TB787335,0.0,0.0,0
247,3,3,0,9,0,1,0,0,0,1.0,Maks van Dyk,31.0,1.0,13.0,NV556641,0.0,0.0,0
248,0,1,0,2,0,0,0,0,0,1.0,Hugo Auradou,9.0,1.0,6.0,HA555695,0.0,0.0,0
249,4,2,0,3,0,0,0,0,0,1.0,Martin Puech,80.0,0.0,20.0,MP619005,0.0,0.0,0
250,0,0,1,3,0,0,0,0,0,1.0,Paul Auradou,11.0,1.0,10.0,PA258408,0.0,0.0,0
251,22,2,4,5,1,0,0,0,0,1.0,Michael Harris,22.0,1.0,7.0,MH536852,0.0,0.0,0
252,0,3,1,2,0,0,0,1,0,1.0,Thomas Carol,22.0,1.0,11.0,TC527000,0.0,0.0,0
253,47,8,7,5,2,0,0,0,0,0.0,Tom Parton,80.0,0.0,15.0,TP933909,0.0,0.0,0
254,26,4,4,2,0,0,0,0,0,0.0,James Stokes,71.0,0.0,14.0,JS534314,0.0,0.0,0
255,28,10,6,8,1,1,0,0,0,0.0,Matt Williams,80.0,0.0,13.0,MW238220,0.0,0.0,0
256,42,9,13,7,1,1,0,1,0,0.0,Terrence Hepetema,80.0,0.0,12.0,TH334570,0.0,0.0,0
257,80,11,1,4,0,2,0,0,1,0.0,Lucio Cinti,80.0,0.0,11.0,LC951038,0.0,0.0,0
258,53,7,30,3,0,0,0,2,0,0.0,Rory Jennings,63.0,0.0,10.0,RJ630423,0.0,0.0,2
259,10,4,61,5,3,0,0,0,1,0.0,Ben White,58.0,0.0,9.0,BW742198,0.0,0.0,0
260,5,5,0,7,1,0,0,0,0,0.0,Facundo Gigena,58.0,0.0,1.0,FG326087,0.0,0.0,0
261,5,2,0,3,1,0,0,0,0,0.0,Reece Marshall,16.0,0.0,2.0,RM337337,0.0,0.0,0
262,27,15,3,9,0,0,0,1,0,0.0,Oli Hoskins,75.0,0.0,3.0,OH113242,0.0,0.0,0
263,8,5,5,5,0,0,0,0,0,0.0,George Nott,69.0,0.0,4.0,GN175262,0.0,0.0,0
264,2,2,7,11,1,0,0,0,0,0.0,Rob Simmons,80.0,0.0,5.0,RS761393,0.0,0.0,0
265,32,8,2,8,3,0,0,0,0,0.0,Tom Pearson,75.0,0.0,6.0,TP559945,0.0,0.0,0
266,20,4,6,10,0,0,0,0,0,0.0,Juan Martin Gonzalez,80.0,0.0,7.0,JG754282,0.0,0.0,0
267,41,12,5,11,2,0,0,0,0,0.0,Olly Cracknell,80.0,0.0,8.0,OC996732,0.0,2.0,0
268,8,8,4,5,1,1,0,0,0,0.0,Agustin Creevy,64.0,1.0,2.0,AC686044,0.0,0.0,0
269,5,4,1,4,0,0,0,0,1,0.0,William Goodrick-Clarke,22.0,1.0,1.0,WG244961,0.0,0.0,0
270,0,0,0,0,0,0,0,0,0,0.0,Ciaran Parker,5.0,1.0,3.0,CP669621,0.0,0.0,0
271,0,0,0,0,0,0,0,0,0,0.0,Steve Mafi,11.0,1.0,4.0,SM106654,0.0,0.0,0
272,0,0,0,3,0,0,0,0,0,0.0,Jack Cooke,5.0,1.0,6.0,JC334441,0.0,0.0,1
273,0,0,34,1,1,0,1,0,0,0.0,Nick Phipps,22.0,1.0,9.0,NP802244,0.0,0.0,0
274,17,3,8,1,0,0,0,0,0,0.0,Paddy Jackson,17.0,1.0,10.0,PJ780026,0.0,0.0,0
275,0,1,0,0,0,0,0,0,0,0.0,Ollie Hassell-Collins,9.0,1.0,14.0,OH128338,0.0,0.0,0
276,23,6,4,1,0,1,0,0,0,1.0,Gervais Cordin,80.0,0.0,15.0,GC609436,0.0,0.0,0
277,28,7,3,1,3,0,0,2,0,1.0,Jiuta Wainiqolo,80.0,0.0,14.0,JW549875,0.0,0.0,0
278,18,9,6,6,1,1,0,0,0,1.0,Thomas Salles,80.0,0.0,13.0,TS470490,0.0,0.0,0
279,23,8,6,1,0,0,0,0,0,1.0,Julien Heriteau,41.0,0.0,12.0,JH679708,0.0,0.0,0
280,39,8,8,4,1,0,0,2,1,1.0,Cheslin Kolbe,80.0,0.0,11.0,CK283853,0.0,0.0,0
281,25,10,25,3,2,0,0,0,0,1.0,Louis Carbonel,64.0,0.0,10.0,LC975591,0.0,0.0,3
282,31,8,80,5,0,1,0,0,0,1.0,Baptiste Serin,70.0,0.0,9.0,BS995585,0.0,1.0,0
283,2,3,0,2,1,0,0,0,0,1.0,Florian Fresia,49.0,0.0,1.0,FF808461,0.0,0.0,0
284,36,9,1,4,1,0,0,0,0,1.0,Anthony Etrillard,49.0,0.0,2.0,AE446903,0.0,0.0,0
285,0,4,0,1,0,0,0,0,0,1.0,Emerick Setiano,20.0,0.0,3.0,ES553205,0.0,1.0,0
286,6,7,6,5,0,0,0,0,0,1.0,Quinn Roux,80.0,0.0,4.0,QR795671,0.0,1.0,0
287,13,9,6,8,1,0,0,0,0,1.0,Brian Alainu'uese,64.0,0.0,5.0,BA191671,0.0,0.0,0
288,26,12,1,4,0,0,0,0,0,1.0,Julien Ory,52.0,0.0,6.0,JO834785,0.0,0.0,0
289,24,11,4,7,0,0,0,0,0,1.0,Raphael Lakafia,80.0,0.0,7.0,RL999657,0.0,0.0,0
290,53,14,7,8,0,0,0,1,1,1.0,Cornell du Preez,80.0,0.0,8.0,CD548328,0.0,0.0,0
291,5,4,2,2,0,0,0,0,0,1.0,Mike Sosene-Feagai,31.0,1.0,2.0,MS961754,0.0,0.0,0
292,0,1,0,1,0,0,0,0,0,1.0,Jean-Baptiste Gros,31.0,1.0,1.0,JG981094,0.0,0.0,0
293,24,8,0,5,1,0,0,0,0,1.0,Kieran Brookes,60.0,1.0,3.0,KB745093,0.0,0.0,0
294,15,4,2,1,0,0,0,0,1,1.0,Lopeti Timani,28.0,1.0,6.0,LT866562,0.0,0.0,0
295,3,4,0,4,0,0,0,0,0,1.0,Jules Coulon,16.0,1.0,5.0,JC539777,0.0,0.0,0
296,0,1,4,0,0,0,0,0,0,1.0,Anthony Belleau,16.0,1.0,10.0,AB390838,0.0,0.0,0
297,0,0,13,0,0,0,0,0,0,1.0,Sonatane Takulua,10.0,1.0,9.0,ST968137,0.0,0.0,0
298,19,1,3,1,0,0,0,0,1,1.0,Aymeric Luc,80.0,0.0,23.0,AL342775,0.0,0.0,0
299,31,5,2,2,2,0,1,0,1,0.0,Jacopo Trulla,80.0,0.0,15.0,JT831475,0.0,0.0,0
300,64,10,5,4,1,0,0,2,2,0.0,Pierre Bruno,73.0,0.0,14.0,PB659777,0.0,0.0,0
301,14,5,5,8,1,0,0,0,0,0.0,Erich Cronje,80.0,0.0,13.0,EC987073,0.0,0.0,0
302,8,5,4,12,3,1,0,0,0,0.0,Tommaso Boni,52.0,0.0,12.0,TB757669,0.0,0.0,0
303,71,6,1,3,2,0,0,1,1,0.0,Asaeli Tuivuaka,80.0,0.0,11.0,AT942961,0.0,1.0,0
304,6,2,24,15,1,1,0,0,0,0.0,Carlo Canna,80.0,0.0,10.0,CC988273,0.0,0.0,2
305,2,1,47,6,3,0,0,0,0,0.0,Alessandro Fusco,67.0,0.0,9.0,AF878846,0.0,0.0,0
306,17,5,1,15,2,0,0,1,0,0.0,Danilo Fischetti,60.0,0.0,1.0,DF470268,0.0,0.0,0
307,0,1,0,4,0,0,0,0,0,0.0,Luca Bigi,12.0,0.0,2.0,LB988097,0.0,0.0,0
308,0,0,2,10,0,1,0,0,0,0.0,Eduardo Bello,53.0,0.0,3.0,EB701383,0.0,0.0,0
309,1,5,3,15,1,0,0,0,0,0.0,David Sisi,80.0,0.0,4.0,DS555250,0.0,0.0,0
310,0,3,4,12,1,3,0,0,0,0.0,Andrea Zambonin,80.0,0.0,5.0,AZ450261,0.0,0.0,0
311,0,3,8,11,4,0,0,0,0,0.0,Liam Mitchell,67.0,0.0,6.0,LM949756,0.0,0.0,0
312,24,4,0,11,2,0,0,0,0,0.0,Luca Andreani,16.0,0.0,7.0,LA184821,0.0,0.0,0
313,4,6,4,15,1,1,0,0,0,0.0,Jimmy Tuivaiti,58.0,0.0,8.0,JT777838,0.0,0.0,0
314,7,4,4,14,2,1,0,0,0,0.0,Oliviero Fabiani,68.0,1.0,2.0,OF812782,0.0,0.0,0
315,0,0,0,1,1,0,0,0,0,0.0,Paulo Buonfiglio,20.0,1.0,1.0,PB777900,0.0,1.0,0
316,1,2,0,3,0,0,0,0,0,0.0,Ion Neculai,27.0,1.0,3.0,IN378485,0.0,0.0,0
317,1,3,0,5,0,0,0,0,0,0.0,Iacopo Bianchi,13.0,1.0,6.0,JB688163,0.0,0.0,0
318,0,3,3,3,0,0,0,1,0,0.0,Giovanni Licata,22.0,1.0,8.0,GL577203,0.0,0.0,0
319,0,0,0,2,0,0,0,0,0,0.0,Guglielmo Palazzani,13.0,1.0,9.0,GP750500,0.0,0.0,0
320,9,2,1,5,2,0,0,1,0,0.0,Timothy O'Malley,28.0,1.0,12.0,TO614129,0.0,0.0,0
321,0,0,0,2,0,0,0,0,0,0.0,Junior Laloifi,80.0,0.0,23.0,LL516700,0.0,0.0,0
322,33,8,7,2,0,0,0,0,2,1.0,Lloyd Evans,80.0,0.0,15.0,LE274990,0.0,0.0,2
323,20,2,1,3,1,0,1,0,0,1.0,Louis Rees-Zammit,80.0,0.0,14.0,LR428316,0.0,0.0,0
324,12,3,2,5,1,0,0,0,0,1.0,Chris Harris,69.0,0.0,13.0,CH868958,0.0,0.0,0
325,11,4,15,3,1,1,0,0,0,1.0,Billy Twelvetrees,80.0,0.0,12.0,WT524638,0.0,0.0,0
326,38,6,2,4,1,0,0,0,1,1.0,Jonny May,80.0,0.0,11.0,JM704886,0.0,1.0,0
327,2,2,12,7,2,0,0,1,0,1.0,Adam Hastings,61.0,0.0,10.0,AH313483,0.0,0.0,4
328,31,3,25,4,1,0,0,0,1,1.0,Ben Meehan,54.0,0.0,9.0,BM865132,0.0,1.0,0
329,14,4,2,10,0,2,0,1,0,1.0,Val Rapava-Ruskin,61.0,0.0,1.0,VR134493,0.0,0.0,0
330,1,2,2,6,0,0,0,0,0,1.0,Jack Singleton,61.0,0.0,2.0,JS176680,0.0,1.0,0
331,0,4,2,8,3,0,0,0,0,1.0,Kirill Gotovtsev,61.0,0.0,3.0,KG899842,0.0,0.0,0
332,70,6,2,6,1,0,1,1,1,1.0,Freddie Clarke,64.0,0.0,4.0,FC501339,0.0,0.0,0
333,13,7,3,10,1,1,0,1,0,1.0,Matias Alemanno,80.0,0.0,5.0,MA280318,0.0,1.0,0
334,22,5,5,8,0,0,0,1,0,1.0,Jordy Reid,61.0,0.0,6.0,JR645348,0.0,1.0,0
335,5,4,6,11,2,0,0,1,0,1.0,Lewis Ludlow,80.0,0.0,7.0,LL719541,0.0,0.0,0
336,50,10,1,13,2,0,0,0,0,1.0,Ruan Ackermann,80.0,0.0,8.0,RA293163,0.0,0.0,0
337,1,1,0,9,0,0,0,0,0,1.0,Henry Walker,19.0,1.0,2.0,HW640021,0.0,0.0,0
338,2,2,1,5,0,0,0,1,0,1.0,Jamal Ford-Robinson,19.0,1.0,1.0,JF619423,0.0,0.0,0
339,2,2,1,3,0,0,0,0,0,1.0,Fraser Balmain,19.0,1.0,3.0,FB698369,0.0,1.0,0
340,0,2,0,2,0,0,0,0,0,1.0,Andrew Davidson,16.0,1.0,4.0,AD842237,0.0,1.0,0
341,3,1,1,4,0,0,0,0,0,1.0,Jack Clement,19.0,1.0,6.0,JC611903,0.0,0.0,0
342,8,1,14,1,2,0,0,0,1,1.0,Stephen Varney,26.0,1.0,9.0,SV899630,0.0,0.0,0
343,0,1,0,2,0,0,0,0,0,1.0,Giorgi Kveseladze,11.0,1.0,13.0,GK300902,0.0,0.0,0
344,0,0,1,0,0,0,1,0,0,1.0,Kyle Moyle,19.0,1.0,10.0,KM835732,0.0,0.0,0
345,31,2,0,0,1,0,0,0,0,0.0,Lorenzo Pani,51.0,0.0,15.0,LP761827,0.0,0.0,0
346,40,6,2,4,1,0,0,0,0,0.0,Edoardo Padovani,80.0,0.0,14.0,EP413386,0.0,0.0,0
347,11,4,1,6,2,0,0,0,0,0.0,Tommaso Menoncello,80.0,0.0,13.0,TM568947,0.0,0.0,0
348,10,4,2,2,0,0,1,0,0,0.0,Joaquin Riera,71.0,0.0,12.0,JR394640,0.0,0.0,0
349,52,9,4,7,1,0,0,2,1,0.0,Monty Ioane,80.0,0.0,11.0,MI848101,0.0,0.0,0
350,69,9,12,3,0,0,0,0,1,0.0,Rhyno Smith,80.0,0.0,10.0,RS313231,2.0,1.0,2
351,0,1,48,5,0,2,2,1,0,0.0,Callum Braley,61.0,0.0,9.0,CB680200,0.0,0.0,0
352,9,7,3,5,1,0,0,1,0,0.0,Thomas Gallo,61.0,0.0,1.0,TG506440,0.0,0.0,0
353,0,4,0,8,1,0,0,0,0,0.0,Gianmarco Lucchesi,51.0,0.0,2.0,GL369503,0.0,0.0,0
354,4,2,1,1,0,0,0,1,0,0.0,Tiziano Pasquali,51.0,0.0,3.0,TP244548,0.0,0.0,0
355,0,0,1,7,1,0,0,0,0,0.0,Irne Herbst,61.0,0.0,4.0,IH734972,0.0,0.0,0
356,3,5,6,6,1,1,0,0,0,0.0,Federico Ruzza,80.0,0.0,5.0,FR364036,0.0,0.0,0
357,17,13,1,5,1,0,0,0,0,0.0,Sebastian Negri,52.0,0.0,6.0,SN226466,0.0,1.0,0
358,3,5,1,6,0,1,0,0,0,0.0,Manuel Zuliani,75.0,0.0,7.0,MZ598684,0.0,0.0,0
359,19,8,4,6,0,2,0,0,0,0.0,Michele Lamaro,39.0,0.0,8.0,ML280219,0.0,0.0,0
360,18,3,0,3,0,0,0,0,0,0.0,Corniel Els,29.0,1.0,2.0,CE449207,0.0,0.0,0
361,0,2,0,1,0,0,0,0,0,0.0,Cherif Traore,19.0,1.0,1.0,CT855662,0.0,0.0,0
362,23,6,1,1,1,1,0,0,0,0.0,Ivan Nemer,29.0,1.0,3.0,IN229463,0.0,0.0,0
363,4,3,0,2,0,0,0,0,0,0.0,Niccolo Cannone,19.0,1.0,4.0,NC161980,0.0,0.0,0
364,25,6,3,1,0,0,0,0,0,0.0,Braam Steyn,28.0,1.0,6.0,AS421316,0.0,0.0,0
365,0,0,16,1,0,0,0,0,0,0.0,Alessandro Garbisi,19.0,1.0,9.0,AG753529,0.0,1.0,0
366,0,0,1,2,0,0,0,0,0,0.0,Dewaldt Duvenage,9.0,1.0,12.0,DD625717,0.0,0.0,0
367,20,2,1,3,0,1,0,0,2,0.0,Luca Morisi,29.0,1.0,15.0,LM630216,0.0,0.0,0
368,152,14,17,2,0,0,0,1,1,1.0,Josh Lewis,80.0,0.0,15.0,JL700175,0.0,0.0,0
369,2,2,1,2,1,0,0,0,0,1.0,Jonah Holmes,80.0,0.0,14.0,JH748475,0.0,0.0,0
370,17,10,4,4,0,0,0,0,0,1.0,Adam Warren,80.0,0.0,13.0,AW199299,0.0,0.0,0
371,44,12,9,3,3,0,0,0,0,1.0,Aneurin Owen,76.0,0.0,12.0,AO367652,0.0,0.0,0
372,28,7,2,3,0,0,0,0,0,1.0,Rio Dyer,80.0,0.0,11.0,RD475362,0.0,0.0,0
373,96,12,32,5,2,1,0,1,0,1.0,Sam Davies,80.0,0.0,10.0,SD611403,3.0,0.0,2
374,51,6,73,9,2,0,0,1,1,1.0,Tavis Knoyle,80.0,0.0,9.0,TK211349,0.0,0.0,0
375,28,9,5,6,1,0,0,0,1,1.0,Aki Seiuli,61.0,0.0,1.0,AS875500,0.0,1.0,0
376,4,7,3,6,1,0,0,0,0,1.0,Taylor Davies,73.0,0.0,2.0,TD419969,0.0,0.0,0
377,3,3,1,3,1,0,0,0,0,1.0,Mesake Doge,41.0,0.0,3.0,MD294600,0.0,1.0,0
378,2,5,4,5,0,0,0,1,0,1.0,Joseph Davies,71.0,0.0,4.0,JD998344,0.0,0.0,0
379,4,6,5,10,0,0,0,0,0,1.0,Ben Carter,80.0,0.0,5.0,BC125857,0.0,0.0,0
380,10,11,3,7,1,1,0,0,0,1.0,Harrison Keddie,73.0,0.0,6.0,HK862583,0.0,0.0,0
381,32,11,7,11,1,0,0,0,0,1.0,Taine Basham,80.0,0.0,7.0,TB339876,0.0,0.0,0
382,74,5,8,3,2,0,0,0,1,1.0,Aaron Wainwright,80.0,0.0,8.0,AW601545,0.0,1.0,0
383,0,1,1,0,0,0,0,0,0,1.0,James Benjamin,7.0,1.0,2.0,JB948039,0.0,0.0,0
384,0,1,0,1,0,0,0,0,0,1.0,Josh Reynolds,19.0,1.0,1.0,JR288049,0.0,0.0,0
385,1,1,1,4,0,0,0,0,0,1.0,Leon Brown,39.0,1.0,3.0,LB915327,0.0,0.0,0
386,0,0,0,0,0,0,0,0,0,1.0,Joe Maksymiw,9.0,1.0,4.0,JM773878,0.0,0.0,0
387,0,0,0,1,0,0,0,0,0,1.0,Huw Taylor,7.0,1.0,6.0,HT882373,0.0,0.0,0
388,0,0,0,0,0,0,0,0,0,1.0,Dan Babos,80.0,0.0,21.0,DB237495,0.0,0.0,0
389,9,1,0,0,0,0,0,0,0,1.0,Jamie Roberts,4.0,1.0,12.0,JR513677,0.0,0.0,0
390,0,0,0,0,0,0,0,0,0,1.0,Jared Rosser,80.0,0.0,23.0,JR526268,0.0,0.0,0
391,78,7,4,2,0,0,0,0,1,0.0,Clement Laporte,80.0,0.0,15.0,CL497728,0.0,0.0,0
392,5,4,1,7,1,0,0,0,2,0.0,Ethan Dumortier,80.0,0.0,14.0,ED459937,0.0,3.0,0
393,19,5,1,4,1,0,1,0,1,0.0,Alfred Parisien,64.0,0.0,13.0,AP118075,0.0,1.0,0
394,10,3,2,8,0,0,0,0,0,0.0,Thibault Regard,80.0,0.0,12.0,TR736635,0.0,0.0,0
395,74,4,3,3,0,0,0,1,0,0.0,Davit Niniashvili,80.0,0.0,11.0,DN838338,0.0,0.0,0
396,98,9,10,2,1,0,1,1,3,0.0,Leo Berdeu,80.0,0.0,10.0,LB354747,5.0,0.0,3
397,25,6,30,3,2,0,2,1,0,0.0,Jonathan Pelissie,80.0,0.0,9.0,JP899725,0.0,1.0,0
398,5,2,1,9,1,0,0,0,0,0.0,Vivien Devisme,61.0,0.0,1.0,VD632030,0.0,0.0,0
399,0,0,0,10,3,0,0,0,0,0.0,Yanis Charcosset,50.0,0.0,2.0,YC572274,0.0,0.0,0
400,27,3,2,7,1,0,0,0,0,0.0,Demba Bamba,67.0,0.0,3.0,DB463136,0.0,0.0,0
401,10,5,3,14,2,0,0,0,0,0.0,Killian Geraci,80.0,0.0,4.0,KG232578,0.0,0.0,0
402,3,5,1,10,1,1,0,0,0,0.0,Temo Mayanavanua,73.0,0.0,5.0,TM499509,0.0,0.0,0
403,16,3,2,7,2,0,0,0,0,0.0,Felix Lambey,61.0,0.0,6.0,FL832481,0.0,0.0,0
404,9,3,2,16,2,0,0,1,0,0.0,Beka Saghinadze,80.0,0.0,7.0,BS817797,0.0,0.0,0
405,20,10,6,6,0,2,0,1,0,0.0,Colby Fainga'a,80.0,0.0,8.0,CF798338,0.0,0.0,0
406,0,0,0,6,1,0,0,0,0,0.0,Mickael Ivaldi,30.0,1.0,2.0,MI491790,0.0,0.0,0
407,0,0,0,1,0,0,0,0,0,0.0,Jerome Rey,19.0,1.0,1.0,JR528547,0.0,0.0,0
408,0,0,0,0,0,1,0,0,0,0.0,Hamza Kaabeche,13.0,1.0,3.0,HK682765,0.0,0.0,0
409,0,0,0,1,0,0,0,0,0,0.0,Mickael Guillard,7.0,1.0,5.0,MG158613,0.0,0.0,0
410,8,1,1,0,0,0,0,0,0,0.0,Dylan Cretin,19.0,1.0,6.0,DC417137,0.0,0.0,0
411,0,0,0,0,0,0,0,0,0,0.0,Liam Rimet,80.0,0.0,21.0,LR362442,0.0,0.0,0
412,0,1,0,0,2,0,0,0,0,0.0,Charlie Ngatai,16.0,1.0,13.0,CN136034,0.0,0.0,0
413,0,0,0,0,0,0,0,0,0,0.0,Alexandre Tchaptchet,80.0,0.0,23.0,AT324836,0.0,0.0,0
414,14,3,14,2,3,0,0,0,0,1.0,Thomas Laranjeira,69.0,0.0,15.0,TL492884,4.0,0.0,2
415,18,5,1,6,1,0,0,1,0,1.0,Pierre Tournebize,80.0,0.0,14.0,PT934607,0.0,0.0,0
416,32,7,3,7,5,0,0,0,1,1.0,Wesley Douglas,80.0,0.0,13.0,WD787757,0.0,0.0,0
417,15,5,5,4,3,0,0,0,0,1.0,Sevanaia Galala,80.0,0.0,12.0,SG907036,0.0,0.0,0
418,108,8,1,5,1,2,0,0,1,1.0,Joris Jurand,80.0,0.0,11.0,JJ762016,0.0,1.0,0
419,3,3,14,4,1,0,1,0,0,1.0,Tedo Abzhandadze,68.0,0.0,10.0,TA837292,0.0,0.0,0
420,6,2,46,4,1,0,1,0,0,1.0,Paul Abadie,61.0,0.0,9.0,PA101693,0.0,0.0,0
421,4,2,1,6,0,0,0,0,0,1.0,Daniel Brennan,53.0,0.0,1.0,DB348854,0.0,0.0,0
422,25,8,1,0,2,0,0,0,0,1.0,Peniami Narisia,41.0,0.0,2.0,PN374015,0.0,0.0,0
423,6,4,0,2,0,0,0,0,1,1.0,Luka Japaridze,53.0,0.0,3.0,LJ239271,0.0,1.0,0
424,20,4,4,8,2,0,0,1,0,1.0,Victor Lebas,80.0,0.0,4.0,VL406034,0.0,0.0,0
425,2,2,4,5,2,0,0,0,0,1.0,Mitch Lees,80.0,0.0,5.0,ML399285,0.0,0.0,0
426,12,6,4,7,1,0,0,3,0,1.0,Steevy Cerqueira,80.0,0.0,6.0,SC931298,0.0,0.0,0
427,33,7,5,9,3,1,0,2,0,1.0,Matthieu Voisin,80.0,0.0,7.0,MV497604,0.0,0.0,0
428,38,9,6,1,0,2,0,3,0,1.0,Dylan Lam,65.0,0.0,8.0,DL870427,0.0,0.0,0
429,5,2,1,2,0,0,0,0,0,1.0,Vano Karkadze,39.0,1.0,2.0,VK418229,0.0,0.0,0
430,0,0,0,0,2,0,0,0,0,1.0,Wesley Tapueluelu,27.0,1.0,1.0,WT321223,0.0,0.0,0
431,15,4,0,3,0,0,0,0,0,1.0,Pietro Ceccarelli,27.0,1.0,3.0,PC874545,0.0,0.0,0
432,0,1,1,4,0,0,0,0,0,1.0,Andres Zafra Tarazona,80.0,0.0,19.0,AZ166670,0.0,0.0,0
433,10,4,0,1,0,0,0,0,0,1.0,Otar Giorgadze,15.0,1.0,8.0,OG622301,0.0,0.0,0
434,0,1,10,1,1,0,0,1,0,1.0,Enzo Sanga,19.0,1.0,9.0,ES973729,0.0,0.0,0
435,7,1,2,0,1,0,0,0,0,1.0,Tanguy Lacoste,12.0,1.0,10.0,TL817425,0.0,0.0,0
436,11,3,2,0,0,0,0,0,0,1.0,Setariki Tuicuvu,80.0,0.0,23.0,ST786560,0.0,0.0,0
437,44,3,4,1,1,0,0,0,1,0.0,Thomas Carol,76.0,0.0,15.0,TC527000,0.0,0.0,0
438,38,4,3,4,1,0,0,0,1,0.0,Vincent Pinto,80.0,0.0,14.0,VP772749,0.0,0.0,0
439,4,4,1,1,1,0,0,1,0,0.0,Vaea Tutuila Vaea,58.0,0.0,13.0,VT142340,0.0,0.0,0
440,63,12,3,6,1,0,0,3,1,0.0,Jale Vatubua,80.0,0.0,12.0,JV819958,0.0,1.0,0
441,28,5,0,5,1,1,0,0,0,0.0,Daniel Ikpefan,80.0,0.0,11.0,DI387308,0.0,0.0,0
442,7,4,20,2,0,0,0,1,0,0.0,Thibault Debaes,80.0,0.0,10.0,TD512265,0.0,0.0,1
443,36,3,33,3,0,0,1,0,0,0.0,Clovis Le bail,58.0,0.0,9.0,CL177921,2.0,1.0,1
444,1,2,3,5,1,1,0,0,0,0.0,Remi Seneca,53.0,0.0,1.0,RS486619,0.0,0.0,0
445,11,4,0,7,6,0,0,0,0,0.0,Rayne Barka,53.0,0.0,2.0,RB686111,0.0,0.0,0
446,2,4,0,9,2,0,0,0,0,0.0,Maks van Dyk,53.0,0.0,3.0,NV556641,0.0,0.0,0
447,39,4,3,7,0,0,0,0,1,0.0,Hugo Auradou,30.0,0.0,4.0,HA555695,0.0,0.0,0
448,0,0,0,4,1,0,0,0,0,0.0,Julien Delannoy,41.0,0.0,5.0,JD636363,0.0,0.0,0
449,26,4,1,9,2,0,0,0,1,0.0,Reece Hewat,80.0,0.0,6.0,RH213627,0.0,0.0,0
450,16,1,1,3,0,0,1,1,1,0.0,Thibault Hamonou,63.0,0.0,7.0,TH916653,0.0,0.0,0
451,30,9,4,4,2,0,0,1,0,0.0,Giovanni Habel-Kueffner,80.0,0.0,8.0,GK884700,0.0,0.0,0
452,3,2,1,5,0,0,0,0,0,0.0,Youri Delhommel,27.0,1.0,2.0,YD975445,0.0,0.0,0
453,9,4,1,2,0,0,0,0,1,0.0,Teo Bordenave,27.0,1.0,1.0,TB787335,0.0,1.0,0
454,0,1,1,1,1,0,0,0,0,0.0,Kevin Yameogo,27.0,1.0,3.0,KY229430,0.0,0.0,0
