PlayGuid,pos_num_y,T_per80m|mean,T_per80m|std,TA_per80m|mean,TA_per80m|std,C_per80m|mean,C_per80m|std,P_per80m|mean,P_per80m|std,DG_per80m|mean,DG_per80m|std,M_per80m|mean,M_per80m|std,CA_per80m|mean,CA_per80m|std,MK_per80m|mean,MK_per80m|std,PM_per80m|mean,PM_per80m|std,O_per80m|mean,O_per80m|std,BTs_per80m|mean,BTs_per80m|std,Kon_per80m|mean,Kon_per80m|std,TM_per80m|mean,TM_per80m|std,MT_per80m|mean,MT_per80m|std,TW_per80m|mean,TW_per80m|std,TC_per80m|mean,TC_per80m|std,HE_per80m|mean,HE_per80m|std,PC_per80m|mean,PC_per80m|std,OPC_per80m|mean,OPC_per80m|std,SPC_per80m|mean,SPC_per80m|std,LW_per80m|mean,LW_per80m|std,LS_per80m|mean,LS_per80m|std,YC_per80m|mean,YC_per80m|std,RC_per80m|mean,RC_per80m|std,TS(%)_per80m|mean,TS(%)_per80m|std,TW(%)_per80m|mean,TW(%)_per80m|std,MpCA_per80m|mean,MpCA_per80m|std
GP143195,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15648356260654,23.330644172970064,7.688589651880551,1.2372051698462367,0.0,0.0,3.57903675599606,2.493679078465441,0.8405545868573544,0.8693207038774717,0.6376299045981032,0.9553495398710775,0.4135325143527807,0.9246868129992252,9.352946176566178,3.818784081623192,0.8647894710796612,0.9126895332546341,1.2591991654106405,1.6961291096811941,0.4135325143527807,0.9246868129992252,0.6277798372856502,0.9290100611348168,0.20913525873236422,0.4676406550175729,0.0,0.0,0.0,0.0,0.8642682734101577,1.183518024562131,0.6314193281249901,0.9312146988502956,0.0,0.0,0.0,0.0,0.9025641025641026,0.1373650793433731,0.888888888888889,0.1924500897298752,6.0249999999999995,4.03711083435777
GR900605,13,0.2,0.447213595499958,0.2370499459114271,0.5300597931205994,0.0,0.0,0.0,0.0,0.0,0.0,81.13449513202843,25.34751251019465,11.518699242759979,4.715452135574989,22.30464605153418,37.05328324454137,7.45934962137999,4.290295598191309,0.2,0.447213595499958,2.3111498377342814,0.6957521883618824,0.2,0.4472135954999579,5.274099891822854,1.9064770744118482,1.4,1.51657508881031,0.0,0.0,1.2,1.6431676725154982,1.037049945911427,0.7119434615615192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8466666666666667,0.15018507101425083,0.0,0.0,7.7857142857142865,2.745270747957629
GT324524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35116142998362,20.92115649662985,8.43918363364275,4.299814598333327,0.0,0.0,0.8295199431772206,0.7798438008279458,0.0,0.0,0.0,0.0,0.2370499459114271,0.5300597931205994,11.570345868300315,7.480472420700311,0.7301935269423071,1.0715588528443283,0.3363763621463407,0.7521604117833048,0.6295329662965148,0.9047556542251959,0.2370499459114271,0.5300597931205994,0.5734263080577678,0.8045891331638787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9261904761904762,0.12383241546615095,0.3333333333333333,0.5773502691896258,4.463888888888889,0.8399965093989789
GT723244,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.90233180492099,42.927612245547216,5.883693143188443,5.21797008298697,0.0,0.0,1.7819767611540585,0.5931731684696687,0.0,0.0,1.1437477210624958,1.6497539785936906,0.0,0.0,10.00894977373556,2.514409042306291,1.976808649695802,1.4828864672322404,0.23951364163897115,0.5355687842432636,0.6876244385278321,0.9845632433651288,0.0,0.0,1.4919414726894882,2.0328122540667377,0.33000339622275576,0.7379100267598793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555194805194806,0.09886616869211111,0.3333333333333333,0.5773502691896258,4.828571428571428,2.5954237591953877
GV604147,11,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,39.46728603117608,7.5,4.123105625617661,23.5,27.147743920996454,2.25,0.9574271077563381,0.5,1.0,2.75,1.707825127659933,0.75,0.9574271077563382,3.5,1.9148542155126764,0.5,0.5773502691896257,1.0,0.816496580927726,1.25,1.2583057392117916,1.0,1.4142135623730951,0.75,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666667,0.09622504486493762,0.47222222222222215,0.20971762320196524,9.14102564102564,3.5213850912094977
HK751316,15,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3089369763159,37.18673505474591,11.857953565056983,5.08760718854462,83.75,68.25625734441252,7.303976782528491,2.40704283100549,0.7634941956321228,0.9624921663842849,1.7634941956321228,1.7001195983416735,0.5,0.5773502691896257,2.7904825868963683,0.9747873703009289,1.2634941956321228,0.49166273281754513,0.0,0.0,1.75,1.2583057392117918,0.5,0.5773502691896257,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791666666666667,0.13149778198382917,0.0,0.0,8.566964285714285,2.703313309374157
HR101296,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.29405571922496,33.95629209615254,5.081512104478286,3.447596923605144,164.86894313306306,113.98050968628347,46.96821478407942,31.267879147145962,0.7224167465811004,1.0604927605237853,1.6361236434057702,1.7496344059075937,0.0,0.0,2.8585067011725327,1.627943373538186,0.5122936264692776,0.7015699633431799,0.0,0.0,0.25309409001241245,0.5659355899712049,0.7224167465811004,1.0604927605237853,0.234661328284344,0.5247186817341872,0.234661328284344,0.5247186817341872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.14433756729740643,0.0,,6.466666666666667,3.071011415008272
HS586007,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,19.967473550752484,6.2,2.5884358211089573,81.0,45.46977017755863,10.6,5.549774770204643,0.2,0.4472135954999579,1.0,1.7320508075688772,0.0,0.0,5.8,2.3874672772626644,1.2,0.4472135954999579,0.0,0.0,0.6,0.894427190999916,0.8,1.3038404810405297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200649350649349,0.04926427848615407,0.0,0.0,6.684126984126985,1.4385935924761482
HW157577,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,25.826343140289914,8.5,4.654746681256314,0.0,0.0,3.25,1.707825127659933,0.75,0.5,2.0,1.8257418583505538,0.25,0.5,17.5,2.886751345948129,0.0,0.0,0.25,0.5,0.5,0.5773502691896257,0.5,0.5773502691896257,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,6.401190476190476,1.525387947383443
JA935900,11,0.503621589565832,0.5815621919150546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.58070660396262,18.69457396688563,6.92564646470963,3.0768078549459075,71.03621589565833,77.01589096199979,4.65753851688047,1.4150826662244649,1.0344049750287594,0.8298301538329026,3.548891333292088,2.881038722133722,0.5,0.5773502691896257,5.950997339977164,4.927169440442942,1.5615667709258547,1.045492144858767,0.0,0.0,1.0307833854629274,0.05235646345067061,1.003621589565832,0.8165287075851039,1.831485387691286,2.1326456415916244,0.27716179589709533,0.5543235917941907,0.0,0.0,0.0,0.0,0.0,0.0,0.27716179589709533,0.5543235917941907,0.0,0.0,0.8087301587301587,0.16678756008480541,0.0,0.0,10.301136363636363,2.651301398310497
JB459700,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.84349707135331,19.06035989694425,5.8676520956301665,2.2943628299066168,30.18336187523761,28.324071229689455,5.897719693688019,5.244683038950661,0.4,0.5477225575051662,1.007516899514463,1.0001412494700699,0.2,0.447213595499958,11.47516899514463,1.251063709868152,2.415033799028926,2.187714852657285,0.0,0.0,0.4,0.894427190999916,0.4,0.5477225575051661,0.40751689951446296,0.5581736899597178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8345238095238094,0.13445004298607313,0.0,,7.164444444444444,2.0200446150799687
JC206181,10,0.2560936351194528,0.572642776732124,0.45899090677211857,0.6354954872621674,1.1208790851969028,1.5442788378909935,0.20289727165266566,0.45369209186460147,0.0,0.0,25.348737140293395,15.476975273301756,4.605999317348109,3.4029638555905626,81.29863534700362,83.2692522177087,19.150238844345058,19.231673231226583,0.2560936351194528,0.572642776732124,0.6618881784247842,0.9441728164688062,0.0,0.0,4.2073228007779395,4.57868190944858,0.45899090677211857,0.6354954872621674,0.0,0.0,0.0,0.0,0.5121872702389056,1.145285553464248,0.2560936351194528,0.572642776732124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.06614378277661472,,,7.125,5.629576327720375
JC661063,8,0.5184303389344974,1.159245479455792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.51909569719291,49.17464718918143,10.346858846521865,6.784738211047428,6.146247242866869,13.743426641570977,4.554607093050099,2.4845214862981244,1.1911623897441432,1.181074692562691,1.3454641016192916,1.921456854115362,0.0,0.0,5.362942915668886,3.765379551748165,0.51839907291373,1.1591755665079702,0.259199536456865,0.5795877832539852,0.259199536456865,0.5795877832539852,0.0,0.0,0.2560936351194528,0.572642776732124,0.0,0.0,0.0,0.0,0.6727320508096458,0.960728427057681,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.5,,5.840952380952381,1.5971864434521705
JD100273,12,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,59.110788178412214,6.388575190307314,7.347630974924359,0.4600771453450167,17.478727711894628,21.22411157329392,3.4751940981169986,2.9807150049827924,0.0,0.0,1.9751940981169984,2.110001184849011,0.751789059590702,0.5012040595712266,7.633171234351572,5.131407809479655,1.25,1.5,1.309429378812978,0.48157846359302225,1.5612184384036802,0.9791801051395191,1.8652806384445522,0.6129836502534511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.20203050891044222,0.475,0.04999999999999999,8.080357142857142,1.113604416262062
JG594765,2,0.4947853508150818,1.106373678693604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.914780741442097,18.74236913118766,4.51102850944516,3.1033608697818975,0.0,0.0,1.9923734860997193,1.4566991134243161,0.4473926754075409,0.6183197728705868,0.2,0.4472135954999579,0.0,0.0,9.201910348669951,3.8167799722092215,1.3477835951617343,0.962711290251167,0.4947853508150818,1.106373678693604,0.2,0.4472135954999579,0.0,0.0,0.2501954598770968,0.5594540559470096,0.0,0.0,0.0,0.0,0.0,0.0,0.2473926754075409,0.553186839346802,0.0,0.0,0.0,0.0,0.8714285714285716,0.09351112803169279,0.5,0.7071067811865476,5.300000000000001,2.364083096866286
JG677554,9,0.46475725887405,0.636446258193157,0.8980098715547846,0.5029683058229908,0.0,0.0,0.0,0.0,0.0,0.0,43.18654505380342,37.995595655637345,5.240307268265182,2.6992928942257812,209.05070784525606,129.17691539525796,87.9665601480953,21.347966419646745,0.234661328284344,0.5247186817341872,1.3749762472463314,0.978354648459989,0.22373229278055495,0.5002806154192063,2.498516651696184,1.2825946650415487,0.9012928089313709,1.4598451143941142,0.0,0.0,0.6595059203249738,0.977769085429069,2.4631693825574015,0.8938498235186746,0.234661328284344,0.5247186817341872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000001,0.260768096208106,0.0,0.0,7.088571428571429,4.681644574117875
JG981094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49035376392064,5.902477689299752,2.4012254025696125,2.0193253497768056,0.0,0.0,1.2279891142436976,1.129480386443218,0.0,0.0,0.0,0.0,0.4252067961455824,0.9507913006764177,10.915239846285356,2.342603243147532,0.0,0.0,0.0,0.0,0.4252067961455824,0.9507913006764177,0.4252067961455824,0.9507913006764177,0.7480294921803322,1.0242815663657556,0.3740147460901661,0.8363223968449351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.6666666666666665,2.4494897427831783
JM130488,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.701662473274135,6.41815036388828,4.066087829759625,1.4588686160367634,0.0,0.0,0.6176418369116677,1.3810891330823278,0.0,0.0,0.0,0.0,0.0,0.0,5.153872457255515,3.7810298613999827,1.300946946520512,2.909005807540648,0.0,0.0,0.5626888457643663,1.2582105093100175,0.0,0.0,2.268115310171924,2.2018852236089983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.25,0.0,,3.4,0.8944271909999159
JM604958,2,0.0,0.0,0.2560936351194528,0.572642776732124,0.0,0.0,0.0,0.0,0.0,0.0,33.40845447139536,16.09809066924926,9.343393068097445,4.014121628884728,0.0,0.0,3.05607122612075,1.153156930543254,0.5007746428247122,0.686010645421743,0.750970102701809,0.6858356881985085,0.265754247590989,0.5942445629227611,5.141327018949341,3.1882073562797895,0.5003909197541936,1.1189081118940192,0.7682809053583586,1.145285553464248,0.7661451673451826,1.1281087857444891,0.5218478827104418,0.714773685876664,0.4893620154105186,1.0942467320642193,0.2446810077052593,0.5471233660321096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.14907119849998593,0.5,0.5773502691896257,3.6674603174603178,1.0688917646021818
JM952052,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39775882158459,40.10959668204606,4.725889754758464,3.2340891664370788,4.600975692112014,10.288094410386606,2.096032195565207,3.0528345970219997,0.42517795095169275,0.5823269233822421,1.2251779509516927,1.6397404501299715,0.2,0.447213595499958,12.087603981832952,14.329550588919032,0.41604269221932855,0.5703953700699308,0.43208538443865707,0.9661722916889671,0.8251779509516929,0.8449418292072746,0.6182705174647285,0.9303847968280082,1.4640733991716697,2.727069293607491,0.20913525873236422,0.4676406550175729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416666666666668,0.08122328620674134,0.2222222222222222,0.3849001794597505,8.231944444444444,2.9832259964137844
JN875222,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.01046596607682,35.14478491601027,5.819905787614461,3.4998656231921923,19.0,26.13426869074396,1.1885919100677789,1.2842563287305668,0.2,0.4472135954999579,1.3885919100677788,1.3247710605423957,0.588591910067779,1.3161315219179968,4.815656938773341,3.834356732160073,0.9885919100677789,1.2015033387046425,0.2,0.447213595499958,1.177183820135558,2.6322630438359935,0.588591910067779,1.3161315219179968,0.4135325143527807,0.9246868129992252,0.0,0.0,0.0,0.0,0.2,0.447213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.8210227272727273,0.22042232660535022,0.5,0.7071067811865476,9.166666666666664,1.5693829879806143
JS228312,10,0.0,0.0,0.7882054142666102,0.977537734766425,4.373297644861967,2.4606955507184685,0.7884693101579832,0.9779787306455632,0.0,0.0,47.92052132553823,20.231559527780686,7.845432103747729,4.1041124645434905,78.11211118288159,39.5787850494415,36.93915806982406,6.917367395652474,1.7950977567380453,1.7009185804022213,2.4310844014629573,2.8889054491105823,0.0,0.0,6.760075977260999,3.3957964154417333,0.534891190976579,0.6202616400626125,0.7882054142666102,0.977537734766425,0.5697823819531581,1.1395647639063162,2.039994473857312,1.3808047223742692,0.753578119181404,0.9636622553323261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460227272727273,0.0638625579548764,0.6666666666666666,0.4714045207910317,6.708333333333333,2.5326570734807055
JV681352,7,0.4,0.5477225575051662,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,52.8,22.420972325035326,8.8,2.949576240750525,0.0,0.0,6.2,3.96232255123179,0.0,0.0,1.0,1.0,0.4,0.5477225575051661,11.6,4.8270073544588685,1.0,1.0,0.2,0.447213595499958,1.0,0.7071067811865476,0.8,0.8366600265340756,0.6,1.3416407864998738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316221033868093,0.06423664707801366,0.125,0.25,5.778636363636363,1.052517642811631
KS314500,3,0.3074487147360963,0.6874762257448527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.453704160594476,14.472553682594631,7.4214896191528394,4.481964439475836,0.0,0.0,5.2808163380091075,1.760245440775977,0.0,0.0,0.0,0.0,0.0,0.0,9.159097819574727,3.3883352179805306,0.6837830978428345,0.9400533803164405,0.23009593058970598,0.5145101421446558,0.2197816898678573,0.4914467987543057,0.0,0.0,1.5253862259413153,0.9199067736800571,0.3181822702900925,0.7114771856038585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.14677176197545183,0.5,0.7071067811865476,3.8154545454545454,1.9152055755699477
LM196125,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.925601814231065,21.542414294260137,3.479593011148503,2.090061660843471,53.17022488282182,32.52577896560088,6.059432055327061,6.235466046260861,0.4513229895215064,1.0091888843785135,0.8692098032937159,0.9356213445421416,0.0,0.0,7.062887055196536,7.393249244054432,1.4692098032937158,1.6945715079105605,0.0,0.0,1.23141932812499,1.3114998372730975,0.4,0.8944271909999159,0.4513229895215064,1.0091888843785135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7177777777777778,0.35499956529272636,0.0,0.0,7.1,5.029910535983716
LR428316,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6100395494438,41.345372107130665,7.566156888418754,1.8116662190414718,105.16899362665211,51.20807586871754,1.75,1.707825127659933,0.25,0.5,3.5441045922791696,4.159544623565771,0.5,0.5773502691896257,3.772052296139585,1.485880420081287,1.75,1.2583057392117916,0.7720522961395847,1.5441045922791694,1.25,1.5,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.19148542155126763,0.3333333333333333,0.5773502691896258,9.444444444444445,3.2970244722128426
LW454197,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.42650988323484,45.95705125795946,12.445895121919447,3.676713089834238,109.75932434135152,84.25587887593876,4.5572048671140815,1.7924978793350075,1.0752398264742649,1.2476445794173714,0.75,0.9574271077563381,0.5271617958970953,0.6103278740329242,2.60240162237136,1.2156665508529845,0.7876199132371324,0.5298499538982389,0.25,0.5,1.6295634182684555,0.727759186698683,1.0271617958970953,0.8183017287602957,0.2876199132371325,0.575239826474265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876199132371325,0.575239826474265,0.0,0.0,0.8041666666666667,0.14166666666666666,0.125,0.25,7.9191176470588225,2.1775520794025245
MB495148,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8988853449931,70.20789439713045,11.546491430617364,5.312501793337822,0.0,0.0,4.021625514534831,3.447354405156392,0.25,0.5,0.6742925859953961,1.3485851719907922,0.0,0.0,8.783174186447233,3.2582338335153116,0.0,0.0,0.0,0.0,1.174292585995396,1.3855053896633676,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,1.7767333530012204,1.218545619142612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.505952380952381,2.700702226645285
MF352745,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.22575311391057,23.91822019630474,9.969754935535837,1.6378405099276003,0.0,0.0,2.4495839440710183,2.2678402081711453,0.45700103444092754,0.9140020688818551,2.4518640731994794,2.059695620389464,0.0,0.0,10.76275390109491,2.491594479554695,0.45700103444092754,0.9140020688818551,1.1212914548150454,0.9519823562715464,0.5808609698766969,1.1617219397533938,0.29043048493834844,0.5808609698766969,0.25,0.5,0.0,0.0,0.0,0.0,1.3712914548150454,1.037019496815575,0.29043048493834844,0.5808609698766969,0.0,0.0,0.0,0.0,0.9583333333333334,0.0833333333333333,0.8333333333333334,0.28867513459481287,5.54375,2.161054430133586
MH859498,11,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,81.75,52.25179422756696,9.25,1.707825127659933,67.25,53.09347103615158,6.0,2.160246899469287,1.75,1.4999999999999998,1.25,1.2583057392117916,0.5,0.5773502691896257,4.5,3.415650255319866,0.5,0.5773502691896257,0.25,0.5,1.5,0.5773502691896257,0.75,0.9574271077563381,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0816496580927726,0.125,0.25,8.531637806637807,5.010562384100911
MI369148,4,0.2,0.447213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.849242404917497,7.4,2.5099800796022262,0.0,0.0,4.2,2.4899799195977463,0.4,0.5477225575051662,0.2,0.447213595499958,0.4,0.5477225575051662,7.8,3.96232255123179,2.2,1.3038404810405297,1.2,1.0954451150103321,0.8,0.4472135954999579,1.0,1.4142135623730951,1.4,0.5477225575051661,0.2,0.447213595499958,0.0,0.0,4.6,2.073644135332772,0.0,0.0,0.0,0.0,0.0,0.0,0.7669444444444444,0.13281293119029497,0.55,0.37080992435478316,3.9035714285714285,1.17732618197996
MI848101,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6,57.89905007856347,10.2,2.8635642126552705,16.0,22.315913604421397,4.6,3.4351128074635335,1.4,0.894427190999916,4.2,3.03315017762062,0.0,0.0,4.6,1.816590212458495,1.4,0.8944271909999159,0.0,0.0,1.2,1.6431676725154984,0.4,0.8944271909999159,0.4,0.5477225575051661,0.0,0.0,0.0,0.0,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.18675262571079565,0.0,0.0,9.731428571428571,4.713629824503509
MJ276990,15,0.0,0.0,0.40751689951446296,0.5581736899597178,1.8696532539529156,0.9215906709499366,2.426911285154307,2.1850578377806738,0.0,0.0,51.33900620090243,16.86797024989039,8.194328147662159,3.732037139198902,257.83473282159406,93.84120036474978,2.662131150178793,1.1705302581179502,0.40593874306269057,0.5559536472943218,1.8463108750538109,1.3311925694545932,0.21424732293286947,0.4790715780752457,1.028494645865739,1.03696496511667,0.2,0.447213595499958,0.0,0.0,1.4336417085727136,0.5451062558867689,0.6201860659955601,0.5667149304717294,0.21424732293286947,0.4790715780752457,0.0,0.0,0.0,0.0,0.4134556425771535,0.5661543285765773,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.19245008972987532,0.0,0.0,6.899615384615385,2.1504473526613124
ML148389,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5222138904671354,5.639841712878724,1.6814759269780903,3.7598944752524828,258.0662592768058,115.22191427585123,27.486120055339892,26.43754949273217,0.0,0.0,0.8407379634890452,1.8799472376262414,0.0,0.0,7.283348711448534,9.298587557602856,1.781300726553543,2.4695955762394806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317,,,1.5,
ML280219,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.51517143129361,19.1007752328991,5.888075761284295,3.1525757608489258,14.0,20.96425529323663,4.103480448321151,3.299179244513456,0.6107953565056983,0.9007652608288821,0.21079535650569822,0.47135274648804376,0.0,0.0,17.810386715119723,4.352765640046795,3.2340989787558043,3.5328737774268615,0.4279129527812632,0.5880179366624287,0.4,0.894427190999916,0.2,0.447213595499958,0.41079535650569826,0.5628283338363242,0.0,0.0,0.0,0.0,0.8387083092869615,0.4723126001153795,0.0,0.0,0.0,0.0,0.0,0.0,0.8676447996447998,0.10759126029427359,0.6666666666666666,0.4714045207910317,5.285,1.2474473936803907
MM832184,14,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25,57.5057968092493,7.25,5.439056290693573,8.75,17.5,3.5,2.380476142847616,1.25,0.9574271077563381,1.75,1.5,0.25,0.5,5.5,3.1091263510296048,1.0,0.816496580927726,0.0,0.0,1.75,1.5,1.25,0.9574271077563381,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8830357142857144,0.08428243536802091,0.0,0.0,9.875050875050876,2.7740202774724465
MS438642,10,0.43009593058970597,0.5913313124424082,0.2,0.447213595499958,1.0,1.7320508075688774,3.5203837223588237,2.460292012461746,0.0,0.0,82.38249419533236,63.20676223852514,8.120383722358824,3.656312894085597,199.6027587684309,98.04069890372985,26.25143895884559,10.608022142651617,0.6300959305897059,0.9135779965498337,2.0,2.9154759474226504,0.0,0.0,5.860191861179412,3.1853245705197444,1.2,1.6431676725154984,0.0,0.0,0.2,0.4472135954999579,0.6,0.5477225575051661,0.2,0.447213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847619047619049,0.1149977816999892,0.0,,8.961904761904762,3.3353140373720667
MZ899300,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.797060641212646,26.325996011940035,6.7245519101735125,2.392642160350435,8.6,19.23018460649819,2.007954135896075,2.8425090501790873,0.40265137863202494,0.9003558538552141,1.7925589206885981,1.307620668140293,0.0,0.0,9.987011734418221,6.172800687004659,2.8687756796492065,3.3128943072761667,0.650473473260256,1.454502903770324,0.4,0.894427190999916,0.2,0.447213595499958,0.2,0.447213595499958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014285714285714,0.24786846413007865,0.5,0.7071067811865476,6.74,2.9202739597510377
NC161980,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.523491434044615,15.417552092258637,6.24612327090629,3.4865001233220805,0.0,0.0,2.821630755206848,2.1858098143419094,0.0,0.0,1.2799793665483763,0.7777842102560398,0.0,0.0,15.94846253975715,3.7105997791284557,0.9577734356636742,1.3150326181663943,0.0,0.0,0.0,0.0,0.0,0.0,0.8950087648370404,0.8776798297972328,0.22579262781942472,0.5048876646225438,0.0,0.0,1.304679345651262,1.340588076451467,0.0,0.0,0.0,0.0,0.0,0.0,0.938095238095238,0.08518354199999202,,,5.111904761904762,1.6929810416115818
NI437601,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58997162189096,12.147588393419726,3.747316590067258,2.592127430330623,0.0,0.0,2.8500880076750454,1.9175869975297886,0.0,0.0,0.29043048493834844,0.5808609698766969,0.3163676125155156,0.6327352250310312,11.562980822101753,9.683042880764566,1.4616423228313886,1.5518185028913565,0.0,0.0,0.6327352250310312,1.2654704500620624,0.3163676125155156,0.6327352250310312,0.8312144701722421,1.0130518360724825,0.0,0.0,0.0,0.0,4.545524004129515,3.2111777006965228,0.0,0.0,0.0,0.0,0.0,0.0,0.9020833333333333,0.0708333333333333,0.0,,4.466666666666667,1.1898879499067687
