idPlayer,idMatch,position_num,mins_played,tries,try_assists,conversions,penalty_goals,meters_made,carries,passes_made,offloads,tackles_made,missed_tackles,turnovers_won,turnovers_conceded,lineouts_won,lineouts_stolen,defemders_beaten,clean_breaks,at_home,is_sub
1009,307,2,15,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,1
1364,307,1,23,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,1
1010,307,3,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1
1012,307,5,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1
1020,307,6,15,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,1,1
1006,307,10,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
1368,307,13,15,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0,1,1
415,307,15,80,0,0,0,0,2,5,2,0,1,3,0,0,0,0,2,0,0,0
1599,307,14,30,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
414,307,13,80,0,0,0,0,3,2,5,0,2,2,0,1,0,0,0,0,0,0
397,307,12,80,0,0,0,0,25,9,2,0,3,5,0,1,0,0,4,1,0,0
398,307,11,80,0,0,0,0,44,5,0,0,3,0,1,1,0,0,1,1,0,0
396,307,10,48,0,0,1,0,0,3,13,1,5,2,0,1,0,0,1,0,0,0
413,307,9,80,1,0,0,0,4,5,65,0,3,1,0,2,0,0,2,0,0,0
401,307,1,49,0,0,0,0,1,2,3,0,4,0,1,0,0,0,0,0,0,0
408,307,2,57,0,0,0,0,7,4,2,0,8,0,0,1,0,0,0,0,0,0
410,307,3,49,0,0,0,0,11,3,4,0,7,0,0,0,0,0,1,0,0,0
411,307,4,80,0,0,0,0,1,3,2,0,4,0,0,0,2,0,0,0,0,0
405,307,5,80,0,0,0,0,13,13,10,1,10,1,0,1,16,0,0,0,0,0
904,307,6,27,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
406,307,7,65,0,0,0,0,6,8,9,0,10,0,0,2,0,0,2,0,0,0
407,307,8,80,0,0,0,0,58,16,3,0,7,0,1,1,0,0,4,1,0,0
860,307,2,23,1,0,0,0,10,5,0,0,2,0,0,1,0,0,0,0,0,1
833,307,1,31,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,1
403,307,3,31,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1
832,307,6,53,0,0,0,0,2,7,1,0,7,1,0,0,0,0,0,0,0,1
1574,307,7,15,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,1
399,307,10,32,0,0,1,0,0,1,8,0,3,0,0,1,0,0,0,0,0,1
834,307,14,50,0,0,0,0,4,2,2,1,2,3,1,0,0,0,0,0,0,1
558,308,15,80,1,0,0,0,124,18,6,0,0,1,0,0,0,0,7,1,1,0
559,308,14,80,0,0,0,0,50,8,1,0,2,0,0,1,1,0,5,0,1,0
604,308,13,80,0,0,0,0,21,8,1,0,4,3,0,0,0,0,0,0,1,0
561,308,12,57,0,0,0,0,12,4,1,0,5,0,1,1,0,0,1,0,1,0
562,308,11,80,1,0,0,0,96,8,1,0,6,1,0,0,0,0,6,2,1,0
836,308,10,22,0,0,1,0,9,1,11,0,1,0,0,1,0,0,0,0,1,0
563,308,9,80,0,1,0,0,0,3,94,0,5,3,1,1,0,0,0,0,1,0
571,308,1,64,0,0,0,0,1,7,1,0,6,1,0,1,0,0,0,0,1,0
564,308,2,72,0,0,0,0,3,5,0,0,10,1,1,0,0,0,0,0,1,0
565,308,3,55,0,0,0,0,5,3,1,0,3,0,0,0,0,0,1,0,1,0
566,308,4,49,1,0,0,0,9,6,2,0,3,0,0,0,0,0,0,0,1,0
674,308,5,80,0,0,0,0,9,6,5,1,10,1,0,0,8,0,0,0,1,0
568,308,6,80,0,0,0,0,6,9,2,1,5,1,0,1,0,0,0,0,1,0
574,308,7,80,0,0,0,0,31,13,3,0,8,0,0,1,4,0,2,1,1,0
569,308,8,72,0,2,0,0,25,9,7,1,7,0,1,0,0,0,2,2,1,0
675,308,2,8,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1
572,308,1,16,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,1,1
940,308,3,25,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,1,1
567,308,4,31,0,0,0,0,11,8,2,1,2,0,1,1,1,0,0,0,1,1
838,308,8,8,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,0,1,1
1627,308,10,58,0,0,0,0,11,2,13,0,3,3,0,0,0,0,2,0,1,1
560,308,12,23,0,0,0,0,17,5,5,1,1,0,0,1,0,0,1,0,1,1
1112,308,15,80,0,1,0,0,46,3,11,1,3,1,0,0,0,0,1,0,0,0
1113,308,14,80,0,1,0,0,45,6,3,0,7,3,0,0,0,0,4,1,0,0
1418,308,13,57,1,0,0,0,23,2,0,0,4,2,0,0,0,0,0,1,0,0
27,308,12,80,0,0,0,0,42,12,11,7,13,1,1,1,0,0,1,1,0,0
1417,308,11,80,0,0,0,0,22,6,2,2,5,2,0,1,0,0,2,1,0,0
1114,308,10,80,0,0,2,5,6,4,14,1,14,0,0,0,0,0,1,0,0,0
1613,308,9,48,0,0,0,0,4,3,36,0,1,1,0,0,0,0,0,0,0,0
1117,308,1,80,0,0,0,0,0,4,4,0,16,1,0,0,0,0,0,0,0,0
1419,308,2,80,0,0,0,0,32,9,4,0,15,0,3,3,0,0,1,0,0,0
1420,308,3,52,0,0,0,0,20,3,0,0,12,4,1,1,0,0,2,0,0,0
80,308,4,80,0,0,0,0,4,1,1,0,13,1,0,0,2,0,0,0,0,0
1523,308,5,64,0,0,0,0,2,4,3,2,15,2,1,0,0,0,0,0,0,0
159,308,6,45,0,0,0,0,17,5,5,0,10,1,0,0,6,0,1,1,0,0
1126,308,7,80,1,0,0,0,19,7,0,0,15,3,1,1,1,0,0,0,0,0
1122,308,8,78,0,0,0,0,44,14,10,2,9,2,0,0,0,0,1,0,0,0
1123,308,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1546,308,3,28,0,0,0,0,1,2,0,0,9,0,0,0,0,0,0,0,0,1
1421,308,5,16,0,0,0,0,4,3,1,0,5,1,0,0,1,0,0,0,0,1
1121,308,6,35,0,0,0,0,12,3,1,0,12,1,0,0,0,0,0,0,0,1
1127,308,9,32,0,0,0,0,3,1,16,0,0,1,0,0,0,0,1,0,0,1
1128,308,13,23,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1
636,309,15,19,0,0,0,0,20,4,2,0,0,0,0,0,0,0,2,0,1,0
279,309,14,80,0,0,0,0,9,2,0,0,7,0,2,1,0,0,0,1,1,0
280,309,13,80,1,0,0,0,63,6,4,1,5,0,0,2,0,0,3,2,1,0
1548,309,12,80,0,1,0,0,35,7,7,2,9,2,1,0,0,0,1,0,1,0
1549,309,11,65,0,0,0,0,82,14,3,1,2,1,0,2,0,0,3,0,1,0
89,309,10,80,1,0,4,4,17,2,23,0,6,2,0,0,0,0,2,1,1,0
282,309,9,45,0,0,0,0,5,3,28,0,4,0,0,1,0,0,0,0,1,0
724,309,1,50,0,0,0,0,3,2,2,0,12,0,0,0,0,0,0,0,1,0
283,309,2,78,1,0,0,0,22,6,4,0,10,0,0,2,0,0,0,0,1,0
291,309,3,62,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0
292,309,4,80,0,0,0,0,10,5,1,0,13,1,0,1,1,0,1,0,1,0
285,309,5,62,0,0,0,0,4,3,2,0,7,1,0,0,8,0,0,0,1,0
155,309,6,80,0,0,0,0,7,4,3,0,4,1,2,1,5,2,3,0,1,0
287,309,7,80,0,0,0,0,1,2,2,0,17,1,4,0,0,0,0,0,1,0
1628,309,8,52,0,0,0,0,9,5,0,0,4,1,0,1,0,0,1,0,1,0
1550,309,2,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1
637,309,1,30,0,0,0,0,5,4,1,0,5,0,0,0,0,0,1,0,1,1
284,309,3,18,0,0,0,0,8,2,1,0,2,0,0,0,0,0,0,0,1,1
638,309,5,18,0,0,0,0,5,3,0,0,2,0,0,0,4,0,0,0,1,1
286,309,8,28,0,0,0,0,1,4,0,0,7,0,0,1,1,0,0,0,1,1
277,309,15,61,0,0,0,0,6,6,3,0,1,0,0,0,0,0,0,0,1,1
296,309,11,15,0,0,0,0,26,4,1,1,3,0,0,0,0,0,0,0,1,1
243,309,15,80,0,0,0,0,30,8,6,1,3,0,0,1,0,0,4,1,0,0
239,309,14,19,0,0,0,0,4,3,0,0,2,0,2,1,0,0,0,0,0,0
741,309,13,80,0,0,0,0,0,1,4,0,6,2,0,0,0,0,0,0,0,0
742,309,12,47,1,0,0,0,24,5,1,0,4,1,1,0,0,0,2,1,0,0
1576,309,11,80,0,0,0,0,42,8,2,0,3,1,0,1,0,0,0,0,0,0
1522,309,10,80,0,0,2,3,0,0,12,0,2,1,0,1,0,0,0,0,0,0
1580,309,9,78,0,1,0,0,16,4,57,2,4,1,0,0,0,0,0,1,0,0
743,309,1,80,0,0,0,0,2,2,5,0,7,1,0,0,0,0,0,0,0,0
250,309,2,58,0,0,0,0,7,4,3,1,3,1,0,1,0,0,2,0,0,0
252,309,3,75,0,0,0,0,3,2,0,0,6,1,0,0,0,0,0,0,0,0
247,309,4,80,1,0,0,0,3,7,2,0,7,2,1,2,0,0,0,0,0,0
254,309,5,65,0,0,0,0,24,5,1,0,2,2,0,0,3,0,0,1,0,0
248,309,6,44,0,0,0,0,7,5,1,0,4,0,1,0,1,0,0,0,0,0
249,309,7,80,0,0,0,0,12,11,5,0,11,0,0,1,5,0,2,1,0,0
1578,309,8,80,0,0,0,0,2,7,6,0,9,2,1,0,0,0,0,0,0,0
246,309,2,22,0,0,0,0,2,4,0,0,5,0,0,1,0,0,0,0,0,1
1629,309,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1630,309,6,36,0,0,0,0,2,8,1,0,6,0,0,0,0,0,0,0,0,1
1631,309,5,15,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1
1584,309,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,309,12,33,0,0,0,0,17,2,4,0,2,1,0,1,0,0,0,0,0,1
740,309,14,61,0,0,0,0,28,5,0,0,5,1,0,2,0,0,0,0,0,1
852,310,15,74,0,0,0,0,38,11,15,0,4,0,1,3,0,0,1,1,1,0
748,310,14,80,0,1,0,0,128,12,8,2,5,0,0,2,0,0,2,1,1,0
751,310,13,71,0,0,0,0,14,12,14,2,6,3,0,0,0,0,0,0,1,0
907,310,12,80,0,0,0,0,70,8,6,1,7,2,2,1,0,0,2,1,1,0
1615,310,11,80,2,0,0,0,58,9,3,0,8,0,0,1,0,0,5,2,1,0
45,310,10,80,0,1,2,1,21,9,30,4,4,1,0,1,0,0,1,0,1,0
765,310,9,48,0,0,0,0,1,6,42,1,9,0,0,0,1,0,0,0,1,0
761,310,1,60,0,0,0,0,2,6,7,2,15,0,1,0,0,0,0,0,1,0
854,310,2,69,0,0,0,0,4,4,3,0,9,2,0,1,0,0,1,0,1,0
753,310,3,69,0,0,0,0,2,6,6,2,9,1,0,0,0,0,1,0,1,0
908,310,4,60,0,0,0,0,14,7,4,0,5,1,0,0,2,0,1,0,1,0
756,310,5,80,0,0,0,0,11,5,3,1,4,0,0,0,0,0,0,0,1,0
909,310,6,80,1,0,0,0,35,6,7,2,10,0,1,0,1,0,0,1,1,0
1544,310,7,65,0,0,0,0,2,5,5,0,15,0,1,1,0,0,0,0,1,0
759,310,8,80,0,0,0,0,25,12,9,2,11,0,0,2,1,0,1,0,1,0
760,310,2,11,0,1,0,0,6,1,2,0,2,0,0,0,0,1,0,0,1,1
855,310,1,20,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,1,1
1543,310,3,11,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,1
755,310,4,20,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1
758,310,7,15,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1
1616,310,9,32,1,0,0,0,63,5,21,0,2,0,0,1,0,0,4,1,1,1
749,310,15,6,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,1,1
767,310,13,9,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,1,1
1002,310,15,80,0,0,0,0,21,6,2,0,6,2,0,2,0,0,2,0,0,0
1566,310,14,80,0,0,0,0,57,8,5,1,6,0,0,1,0,0,1,0,0,0
1005,310,13,80,0,0,0,0,50,11,6,0,6,1,0,0,0,0,2,1,0,0
1368,310,12,80,0,0,0,0,7,6,18,0,7,1,1,1,0,0,0,0,0,0
1564,310,11,60,1,0,0,0,14,4,0,0,5,1,0,0,0,0,0,0,0,0
1022,310,10,56,0,1,0,0,1,7,17,1,10,0,0,0,1,0,1,0,0,0
1007,310,9,56,0,0,0,0,24,5,48,1,1,1,0,0,0,0,0,0,0,0
1008,310,1,62,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0
1016,310,2,47,0,0,0,0,1,5,2,0,4,0,0,0,0,0,0,0,0,0
1018,310,3,51,0,0,0,0,0,3,0,0,3,2,0,0,0,0,1,0,0,0
1365,310,4,80,0,0,0,0,0,6,4,0,10,0,0,0,0,0,0,0,0,0
1012,310,5,6,0,0,0,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0
1011,310,6,80,0,0,0,0,21,7,6,0,10,1,1,1,1,0,0,0,0,0
1014,310,7,80,0,0,0,0,17,6,4,0,9,4,0,1,3,0,1,0,0,0
1019,310,8,65,0,0,0,0,30,13,1,1,10,1,0,2,1,0,0,0,0,0
1009,310,2,33,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,1
1364,310,1,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
1010,310,3,29,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1
1367,310,5,74,0,0,0,0,1,6,2,0,8,3,0,0,5,0,0,0,0,1
1020,310,8,15,0,0,0,0,5,2,1,0,2,0,1,1,0,0,1,0,0,1
1363,310,9,24,0,0,0,0,36,2,19,0,2,1,0,0,0,0,0,0,0,1
1006,310,10,24,0,0,0,0,3,1,4,0,2,1,0,0,0,0,1,0,0,1
1004,310,11,20,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1
1128,311,15,80,0,1,0,0,89,5,4,0,1,2,0,3,0,0,5,1,1,0
1113,311,14,56,0,0,0,0,45,4,3,0,4,1,0,1,0,0,1,1,1,0
1114,311,13,80,0,0,3,1,2,1,5,0,21,3,0,0,0,0,0,0,1,0
1441,311,12,63,0,0,0,0,12,6,4,0,11,1,0,0,0,0,1,0,1,0
1440,311,11,80,2,0,0,0,170,12,2,1,3,4,0,0,0,0,6,4,1,0
1112,311,10,80,0,0,0,0,0,1,24,0,10,7,0,2,0,0,0,0,1,0
1613,311,9,50,0,0,0,0,10,3,55,0,4,1,0,0,0,0,0,0,1,0
1117,311,1,63,1,0,0,0,16,8,4,0,9,1,0,1,0,0,3,0,1,0
1419,311,2,21,1,0,0,0,6,3,0,0,4,0,0,0,0,0,1,0,1,0
1119,311,3,73,0,0,0,0,8,4,0,0,15,2,0,0,0,0,0,0,1,0
80,311,4,80,0,0,0,0,9,6,1,0,17,1,0,0,4,0,0,0,1,0
1523,311,5,54,0,0,0,0,14,4,2,1,8,1,0,1,1,0,0,1,1,0
159,311,6,54,0,1,0,0,14,7,5,1,13,2,1,0,8,0,2,0,1,0
1126,311,7,80,0,0,0,0,27,8,1,0,26,4,2,3,2,0,1,0,1,0
1121,311,8,80,1,1,0,0,65,13,9,0,26,0,1,1,0,0,1,1,1,0
1123,311,2,59,0,0,0,0,6,6,1,0,15,0,0,0,0,0,0,0,1,1
1443,311,1,17,0,0,0,0,3,2,0,0,12,0,0,0,0,0,0,0,1,1
1444,311,3,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,1
1421,311,5,26,0,0,0,0,0,1,0,0,20,2,1,0,1,0,0,0,1,1
1423,311,6,26,0,0,0,0,0,1,1,0,17,0,0,0,0,0,0,0,1,1
1127,311,9,30,0,1,0,0,0,0,14,0,5,1,0,0,0,0,0,0,1,1
1418,311,12,17,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,0,1,1
1417,311,14,24,0,0,0,0,5,1,1,1,3,2,0,0,0,0,0,0,1,1
1206,311,15,80,0,1,0,0,63,11,4,0,2,0,0,0,0,0,1,0,0,0
1348,311,14,80,3,0,0,0,77,8,2,0,6,1,0,0,0,0,6,1,0,0
1350,311,13,80,0,0,0,0,66,9,3,0,4,2,1,0,0,0,7,2,0,0
1595,311,12,54,0,0,0,0,2,5,3,0,9,2,0,1,0,0,0,0,0,0
1227,311,11,80,0,1,0,0,78,13,3,0,6,1,0,1,0,0,7,1,0,0
1226,311,10,23,0,0,0,1,0,1,9,0,5,0,0,0,0,0,0,0,0,0
1225,311,9,69,1,1,0,0,37,5,92,0,9,4,0,0,0,0,2,1,0,0
1221,311,1,63,0,0,0,0,12,9,0,0,10,0,0,0,0,0,1,0,0,0
1220,311,2,58,0,0,0,0,26,9,4,0,10,3,1,2,0,0,0,0,0,0
1427,311,3,51,0,0,0,0,10,6,1,0,8,1,1,0,0,0,2,0,0,0
1355,311,4,80,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0
1571,311,5,80,0,0,0,0,10,7,5,0,5,2,0,1,2,0,0,0,0,0
1215,311,6,80,0,0,0,0,5,9,4,1,11,1,0,0,3,0,0,0,0,0
1217,311,7,56,0,0,0,0,10,9,1,0,10,2,0,0,0,0,5,0,0,0
1351,311,8,80,1,0,0,0,31,16,4,0,11,1,0,0,1,0,2,0,0,0
1596,311,2,22,0,0,0,0,15,10,2,0,2,0,0,0,0,0,0,0,0,1
181,311,1,17,0,0,0,0,4,10,1,0,2,0,0,0,0,0,0,0,0,1
1214,311,3,29,0,0,0,0,27,16,3,0,3,0,0,0,0,0,0,0,0,1
1597,311,7,24,0,0,0,0,12,7,2,0,2,0,1,0,2,0,0,0,0,1
67,311,9,11,0,0,0,0,24,2,28,0,0,0,0,0,0,1,0,0,0,1
1620,311,10,57,0,1,3,0,31,5,24,0,6,1,0,2,0,0,3,0,0,1
1208,311,12,26,0,0,0,0,10,7,1,0,2,0,0,0,0,0,2,0,0,1
394,312,15,80,0,0,0,0,8,2,4,0,1,0,0,0,0,0,1,0,1,0
1573,312,14,80,0,0,0,0,4,3,0,0,3,2,0,1,0,0,1,1,1,0
414,312,13,80,0,0,0,0,28,4,1,0,2,1,0,2,0,0,2,0,1,0
397,312,12,80,0,0,0,0,19,6,2,0,6,2,2,2,0,0,2,0,1,0
398,312,11,80,1,0,0,0,12,7,2,0,1,0,0,0,0,0,0,0,1,0
399,312,10,80,0,1,3,3,7,2,16,0,8,0,0,2,0,0,0,0,1,0
413,312,9,80,0,0,0,0,6,3,38,0,8,0,0,2,0,0,0,0,1,0
401,312,1,80,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0
903,312,2,80,1,0,0,0,6,3,3,1,7,0,4,0,0,0,0,1,1,0
410,312,3,80,0,0,0,0,3,4,1,0,7,0,0,0,0,0,0,0,1,0
404,312,4,80,0,0,0,0,17,10,4,0,13,0,0,1,1,0,2,0,1,0
411,312,5,80,0,0,0,0,5,7,5,1,10,0,0,0,6,0,0,0,1,0
832,312,6,80,1,0,0,0,7,9,8,1,13,0,0,0,3,1,0,0,1,0
406,312,7,80,0,1,0,0,0,2,7,0,13,0,3,0,0,0,0,0,1,0
407,312,8,80,0,0,0,0,22,9,3,0,14,0,0,2,3,0,0,0,1,0
860,312,2,0,0,0,0,0,33,6,3,1,3,0,0,0,0,0,2,0,1,1
833,312,1,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,0,1,1
1632,312,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1
905,312,5,0,0,0,0,0,0,2,3,0,1,0,0,0,2,0,0,0,1,1
412,312,7,0,0,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0,1,1
1633,312,9,0,0,1,0,0,2,2,7,0,0,0,0,0,0,0,0,0,1,1
415,312,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
816,312,15,80,0,0,0,0,9,3,4,0,3,0,0,0,0,0,1,0,0,0
584,312,14,80,0,0,0,0,6,2,0,0,4,2,0,1,0,0,0,0,0,0
1520,312,13,80,0,0,0,0,4,6,0,0,3,2,0,1,0,0,1,0,0,0
599,312,12,80,0,0,0,0,8,7,5,0,6,0,0,3,0,0,0,0,0,0
811,312,11,80,0,0,0,0,17,3,2,0,3,0,0,1,0,0,0,0,0,0
598,312,10,80,0,0,0,2,3,2,18,1,9,0,0,0,1,0,0,0,0,0
597,312,9,80,0,0,0,0,6,6,52,0,2,0,1,0,0,0,0,0,0,0
586,312,1,80,0,0,0,0,15,5,0,0,1,1,0,0,0,0,0,0,0,0
592,312,2,80,0,0,0,0,1,2,3,0,10,0,0,2,0,0,0,0,0,0
1518,312,3,80,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0
589,312,4,80,0,0,0,0,6,8,8,0,9,1,0,1,13,0,0,0,0,0
1557,312,5,80,0,0,0,0,0,3,3,0,8,0,1,1,1,0,0,0,0,0
595,312,6,80,0,0,0,0,4,2,1,0,9,1,0,1,1,0,0,0,0,0
81,312,7,80,0,0,0,0,34,17,5,0,14,0,0,2,1,0,1,0,0,0
1634,312,8,80,0,0,0,0,4,9,2,0,11,0,0,0,1,0,0,0,0,0
587,312,2,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,1
593,312,1,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,1
588,312,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,312,5,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,1
1559,312,9,0,0,0,0,0,6,1,12,0,2,0,0,0,0,0,0,0,0,1
810,312,13,0,0,0,0,0,28,2,0,0,1,0,0,0,0,0,3,1,0,1
1635,312,11,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
340,313,15,80,1,0,2,0,57,10,14,0,1,1,0,1,0,0,8,1,1,0
90,313,14,80,0,0,0,0,26,5,4,1,2,2,0,1,0,0,2,0,1,0
353,313,13,80,0,0,0,0,5,4,5,0,8,0,1,3,0,0,2,0,1,0
1551,313,12,61,0,1,0,0,8,3,9,1,5,2,0,2,0,0,1,0,1,0
935,313,11,80,0,0,0,0,38,5,2,0,3,0,0,2,0,0,4,1,1,0
352,313,10,80,0,0,0,0,33,9,32,1,11,1,0,0,0,1,2,0,1,0
341,313,9,67,0,0,0,0,2,3,60,0,6,0,1,2,0,0,0,0,1,0
1552,313,1,67,0,0,0,0,12,7,6,0,8,4,0,0,0,0,0,0,1,0
346,313,2,80,0,0,0,0,18,9,8,0,4,1,0,0,0,0,1,0,1,0
932,313,3,59,0,0,0,0,1,4,0,0,11,1,0,0,0,0,0,0,1,0
1553,313,4,17,0,0,0,0,2,1,2,0,2,1,0,0,1,0,0,0,1,0
725,313,5,80,0,0,0,0,17,11,5,0,9,2,0,1,3,1,1,0,1,0
350,313,6,80,0,0,0,0,22,19,3,0,12,0,1,0,1,0,0,0,1,0
349,313,7,80,1,0,0,0,13,10,9,1,12,1,0,0,5,0,0,0,1,0
934,313,8,45,0,0,0,0,3,5,1,0,6,0,0,0,0,0,1,0,1,0
613,313,1,13,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1
343,313,3,21,0,0,0,0,9,5,0,0,3,0,0,0,0,0,0,0,1,1
889,313,4,63,0,0,0,0,19,8,1,0,12,0,1,2,3,0,1,0,1,1
83,313,8,35,0,0,0,0,25,11,3,1,4,0,0,0,0,0,2,0,1,1
1556,313,9,13,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1
338,313,12,19,0,0,0,0,10,2,3,0,1,1,0,0,0,0,0,0,1,1
980,313,15,80,0,0,0,0,42,11,5,2,7,0,1,0,0,0,3,1,0,0
1326,313,14,71,0,0,0,0,25,8,1,0,4,3,0,1,0,0,2,0,0,0
1324,313,13,80,0,0,0,0,1,2,2,0,10,4,0,1,0,0,0,0,0,0
1325,313,12,80,0,0,0,0,8,3,4,0,19,2,1,1,0,0,1,0,0,0
1491,313,11,80,1,0,0,0,56,8,3,1,4,2,0,1,0,0,3,3,0,0
1000,313,10,70,0,0,1,0,41,3,19,2,7,2,1,1,0,0,2,1,0,0
986,313,9,65,0,1,0,0,1,2,55,1,5,1,0,1,0,0,0,0,0,0
995,313,1,61,0,0,0,0,6,5,1,0,9,1,0,0,0,0,0,0,0,0
988,313,2,80,1,0,0,0,12,7,3,1,14,1,1,0,0,1,2,0,0,0
1585,313,3,17,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
997,313,4,80,0,0,0,0,0,5,2,0,17,0,0,0,4,0,1,0,0,0
1332,313,5,73,0,0,0,0,8,5,1,0,15,1,0,1,3,0,1,0,0,0
1581,313,6,80,0,0,0,0,9,6,3,1,20,1,0,0,1,0,1,0,0,0
992,313,7,80,0,0,0,0,2,5,5,0,16,2,1,1,5,0,0,0,0,0
993,313,8,48,0,0,0,0,5,6,7,0,14,1,1,0,1,0,0,0,0,0
987,313,1,19,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,0,1
996,313,3,63,0,0,0,0,1,1,2,0,9,1,0,0,0,0,0,0,0,1
998,313,5,7,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1
991,313,8,32,0,0,0,0,10,3,1,0,10,1,0,0,0,0,1,0,0,1
999,313,9,15,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,1
1327,313,10,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
981,313,14,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
679,314,15,9,0,0,0,0,44,2,1,0,0,0,0,0,0,0,0,1,1,0
462,314,14,80,0,0,0,0,56,7,1,0,3,1,1,1,0,0,6,0,1,0
1621,314,13,80,0,0,0,0,17,6,5,0,11,3,0,1,0,0,3,0,1,0
464,314,12,80,0,0,0,0,29,7,9,0,10,6,0,1,0,0,2,1,1,0
463,314,11,80,0,1,0,0,18,6,4,1,5,3,1,1,0,0,1,1,1,0
678,314,10,80,0,0,1,3,62,10,31,3,6,3,0,1,1,0,1,1,1,0
481,314,9,62,0,0,0,0,26,1,52,1,8,2,0,1,0,0,1,1,1,0
477,314,1,31,0,0,0,0,7,5,2,0,6,0,0,1,0,0,1,0,1,0
1592,314,2,60,1,0,0,0,53,6,3,0,15,0,0,1,0,0,3,1,1,0
478,314,3,67,0,0,0,0,24,7,4,0,12,1,0,2,0,0,1,0,1,0
1591,314,4,80,0,0,0,0,10,6,2,1,14,3,0,1,1,2,0,0,1,0
880,314,5,80,0,0,0,0,5,5,5,1,14,4,0,1,1,2,0,0,1,0
471,314,6,77,0,0,0,0,13,7,8,2,15,2,1,0,1,0,0,0,1,0
473,314,7,63,0,0,0,0,48,9,9,1,13,5,2,0,1,0,2,0,1,0
685,314,8,80,0,0,0,0,39,16,5,2,21,0,0,1,0,0,7,0,1,0
476,314,2,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1
686,314,1,49,0,0,0,0,1,3,0,0,13,2,1,0,0,0,0,0,1,1
879,314,3,13,0,0,0,0,9,4,1,0,5,0,0,0,0,0,2,0,1,1
